GCA_001766905.1	Acidobacteria bacterium RBG_13_68_16
GCA_002427645.1	Lactococcus garvieae
GCA_002322075.1	Lactococcus lactis
GCA_002428135.1	Lactococcus lactis
GCA_002439375.1	Lactococcus lactis
GCA_002432465.1	Lactococcus lactis
GCA_002416215.1	Lactococcus lactis
GCA_002408325.1	Lactococcus lactis
GCA_002454435.1	Lactococcus lactis
GCA_002492875.1	Lactococcus lactis
GCA_002477395.1	Lactococcus lactis
GCA_002492645.1	Lactococcus sp. UBA7065
GCA_002492185.1	Lactococcus sp. UBA7128
GCA_002491625.1	Lactococcus sp. UBA7157
GCA_002490355.1	Lactococcus sp. UBA7220
GCA_002348785.1	Latescibacteria bacterium UBA2968
GCA_002346595.1	Latescibacteria bacterium UBA2992
GCA_002346505.1	Latescibacteria bacterium UBA2998
GCA_002433075.1	Latescibacteria bacterium UBA6620
GCA_002483125.1	Leadbetterella sp. UBA7673
GCA_002440685.1	Leclercia adecarboxylata
GCA_002448995.1	Leclercia adecarboxylata
GCA_002455595.1	Leclercia adecarboxylata
GCA_002453645.1	Leclercia adecarboxylata
GCA_002455995.1	Leclercia adecarboxylata
GCA_002455885.1	Leclercia adecarboxylata
GCA_002482185.1	Leclercia adecarboxylata
GCA_002484145.1	Leclercia adecarboxylata
GCA_002483945.1	Leclercia adecarboxylata
GCA_002483855.1	Leclercia adecarboxylata
GCA_002470585.1	Leclercia adecarboxylata
GCA_002471065.1	Leclercia adecarboxylata
GCA_002471025.1	Leclercia adecarboxylata
GCA_002492945.1	Leclercia adecarboxylata
GCA_002500215.1	Leclercia adecarboxylata
GCA_002500315.1	Leclercia adecarboxylata
GCA_002500305.1	Leclercia adecarboxylata
GCA_002500185.1	Leclercia adecarboxylata
GCA_002501445.1	Leclercia adecarboxylata
GCA_002332675.1	Leclercia adecarboxylata
GCA_002331365.1	Leclercia adecarboxylata
GCA_002345385.1	Leclercia adecarboxylata
GCA_002345665.1	Leclercia adecarboxylata
GCA_002341915.1	Leclercia adecarboxylata
GCA_002341905.1	Leclercia adecarboxylata
GCA_002339645.1	Leclercia adecarboxylata
GCA_002339465.1	Leclercia adecarboxylata
GCA_002341005.1	Leclercia adecarboxylata
GCA_002340505.1	Leclercia adecarboxylata
GCA_002338805.1	Leclercia adecarboxylata
GCA_002337735.1	Leclercia adecarboxylata
GCA_002338225.1	Leclercia adecarboxylata
GCA_002352845.1	Leclercia adecarboxylata
GCA_002358245.1	Leclercia adecarboxylata
GCA_002358215.1	Leclercia adecarboxylata
GCA_002314395.1	Leclercia adecarboxylata
GCA_002315075.1	Leclercia adecarboxylata
GCA_002311085.1	Leclercia adecarboxylata
GCA_002307815.1	Leclercia adecarboxylata
GCA_002294065.1	Leclercia adecarboxylata
GCA_002292135.1	Leclercia adecarboxylata
GCA_002298265.1	Leclercia adecarboxylata
GCA_002294475.1	Leclercia adecarboxylata
GCA_002295375.1	Leclercia adecarboxylata
GCA_002432885.1	Leclercia adecarboxylata
GCA_002434375.1	Leclercia adecarboxylata
GCA_002431035.1	Leclercia adecarboxylata
GCA_002431015.1	Leclercia adecarboxylata
GCA_002429645.1	Leclercia adecarboxylata
GCA_002439455.1	Leclercia adecarboxylata
GCA_002425605.1	Leclercia adecarboxylata
GCA_002425545.1	Leclercia adecarboxylata
GCA_002414305.1	Leclercia adecarboxylata
GCA_002360915.1	Leclercia adecarboxylata
GCA_002360945.1	Leclercia adecarboxylata
GCA_002360075.1	Leclercia adecarboxylata
GCA_002362955.1	Leclercia adecarboxylata
GCA_002365135.1	Leclercia adecarboxylata
GCA_002365195.1	Leclercia adecarboxylata
GCA_002364875.1	Leclercia adecarboxylata
GCA_002388185.1	Leclercia adecarboxylata
GCA_002380575.1	Leclercia adecarboxylata
GCA_002381145.1	Leclercia adecarboxylata
GCA_002386505.1	Leclercia adecarboxylata
GCA_002387365.1	Leclercia adecarboxylata
GCA_002383125.1	Leclercia adecarboxylata
GCA_002308415.1	Leclercia sp. UBA1284
GCA_002341985.1	Leclercia sp. UBA2479
GCA_002390855.1	Leclercia sp. UBA4406
GCA_002416465.1	Leclercia sp. UBA5076
GCA_002420745.1	Leclercia sp. UBA5667
GCA_002430365.1	Leclercia sp. UBA5958
GCA_002469605.1	Leclercia sp. UBA7405
GCA_002471745.1	Leeuwenhoekiella blandensis
GCA_002433745.1	Leeuwenhoekiella blandensis
GCA_002360395.1	Leeuwenhoekiella blandensis
GCA_002375245.1	Leeuwenhoekiella blandensis
GCA_002354685.1	Leeuwenhoekiella blandensis
GCA_002325685.1	Leeuwenhoekiella blandensis
GCA_002297705.1	Leeuwenhoekiella blandensis
GCA_002291795.1	Leeuwenhoekiella sp. UBA1003
GCA_002364405.1	Leeuwenhoekiella sp. UBA3167
GCA_002380515.1	Leeuwenhoekiella sp. UBA4164
GCA_002453005.1	Leeuwenhoekiella sp. UBA6783
GCA_002352055.1	Legionellaceae bacterium UBA2794
GCA_002423125.1	Legionellaceae bacterium UBA6148
GCA_002313395.1	Legionellales bacterium UBA1113
GCA_002323365.1	Legionellales bacterium UBA1524
GCA_002342175.1	Legionellales bacterium UBA2469
GCA_002359535.1	Legionellales bacterium UBA2653
GCA_002404295.1	Legionellales bacterium UBA4722
GCA_002403515.1	Legionellales bacterium UBA4759
GCA_002413665.1	Legionellales bacterium UBA5158
GCA_002436445.1	Legionellales bacterium UBA6500
GCA_002433445.1	Legionellales bacterium UBA6603
GCA_002452935.1	Legionellales bacterium UBA6786
GCA_002469885.1	Legionellales bacterium UBA7366
GCA_002388965.1	Leisingera sp. UBA4491
GCA_002305655.1	Lentisphaeria bacterium UBA1407
GCA_002315885.1	Lentisphaeria bacterium UBA1724
GCA_002315855.1	Lentisphaeria bacterium UBA1732
GCA_002314605.1	Lentisphaeria bacterium UBA1776
GCA_002315455.1	Lentisphaeria bacterium UBA1784
GCA_002314455.1	Lentisphaeria bacterium UBA1791
GCA_002338895.1	Lentisphaeria bacterium UBA1829
GCA_002340265.1	Lentisphaeria bacterium UBA2565
GCA_002405835.1	Lentisphaeria bacterium UBA4640
GCA_002409065.1	Lentisphaeria bacterium UBA5239
GCA_002408885.1	Lentisphaeria bacterium UBA5247
GCA_002483765.1	Lentisphaeria bacterium UBA7640
GCA_002305345.1	Leptolinea sp. UBA1387
GCA_002329625.1	Leptolinea sp. UBA1437
GCA_002328635.1	Leptolinea sp. UBA2195
GCA_002403095.1	Leptolinea sp. UBA4782
GCA_002412765.1	Leptolinea sp. UBA5203
GCA_002407845.1	Leptolinea sp. UBA5366
GCA_002314135.1	Leptospiraceae bacterium UBA1091
GCA_002333425.1	Leptospiraceae bacterium UBA2033
GCA_002378245.1	Leptospiraceae bacterium UBA3464
GCA_002378225.1	Leptospiraceae bacterium UBA3465
GCA_002380645.1	Leptospiraceae bacterium UBA4148
GCA_002473045.1	Leptospiraceae bacterium UBA7230
GCA_002297435.1	Leptospiraceae bacterium UBA726
GCA_002471505.1	Leptospiraceae bacterium UBA7318
GCA_002480575.1	Leptospiraceae bacterium UBA7801
GCA_002470665.1	Leptospirillum ferriphilum
GCA_002500715.1	Leptospirillum ferriphilum
GCA_002500075.1	Leptospirillum ferriphilum
GCA_002469705.1	Leptospirillum ferriphilum
GCA_002470195.1	Leptospirillum ferriphilum
GCA_002455445.1	Leptospirillum ferriphilum
GCA_002455095.1	Leptospirillum ferriphilum
GCA_002455075.1	Leptospirillum ferriphilum
GCA_002455035.1	Leptospirillum ferriphilum
GCA_002455015.1	Leptospirillum ferriphilum
GCA_002386985.1	Leptospirillum ferriphilum
GCA_002420195.1	Leptospirillum ferriphilum
GCA_002336855.1	Leucobacter sp. UBA1945
GCA_002392135.1	Leuconostoc citreum
GCA_002453615.1	Leuconostoc lactis
GCA_002483535.1	Leuconostoc lactis
GCA_002386625.1	Leuconostoc lactis
GCA_002386555.1	Leuconostoc lactis
GCA_002416225.1	Leuconostoc lactis
GCA_002420925.1	Leuconostoc lactis
GCA_002425485.1	Leuconostoc lactis
GCA_002425565.1	Leuconostoc lactis
GCA_002387815.1	Leuconostoc mesenteroides
GCA_002389835.1	Leuconostoc sp. UBA4400
GCA_002321545.1	Limnobacter sp. UBA1615
GCA_002360655.1	Limnobacter sp. UBA3355
GCA_002377375.1	Limnobacter sp. UBA3510
GCA_002377005.1	Limnobacter sp. UBA3528
GCA_002435075.1	Limnobacter sp. UBA6514
GCA_002473065.1	Limnobacter sp. UBA7229
GCA_002471755.1	Limnobacter sp. UBA7305
GCA_002294265.1	Limnobacter sp. UBA882
GCA_002333375.1	Loktanella sp. UBA2038
GCA_002379035.1	Loktanella sp. UBA3427
GCA_002378665.1	Loktanella sp. UBA3435
GCA_002390165.1	Lutibacter sp. UBA4458
GCA_002377785.1	Lysinibacillus fusiformis
GCA_002387075.1	Lysinibacillus fusiformis
GCA_002376675.1	Lysinibacillus fusiformis
GCA_002367505.1	Lysinibacillus fusiformis
GCA_002434215.1	Lysinibacillus fusiformis
GCA_002429735.1	Lysinibacillus fusiformis
GCA_002439505.1	Lysinibacillus fusiformis
GCA_002332565.1	Lysinibacillus fusiformis
GCA_002339945.1	Lysinibacillus fusiformis
GCA_002316405.1	Lysinibacillus fusiformis
GCA_002454385.1	Lysinibacillus odysseyi
GCA_002316375.1	Lysinibacillus sp. UBA1058
GCA_002331675.1	Lysinibacillus sp. UBA2078
GCA_002340205.1	Lysinibacillus sp. UBA2576
GCA_002376495.1	Lysinibacillus sp. UBA3551
GCA_002429815.1	Lysinibacillus sp. UBA5990
GCA_002429725.1	Lysinibacillus sp. UBA5994
GCA_002439445.1	Lysinibacillus sp. UBA6290
GCA_002455205.1	Lysinibacillus sp. UBA6686
GCA_002478295.1	Lysinibacillus sp. UBA7518
GCA_002432065.1	Lysinibacillus sphaericus
GCA_002419805.1	Lysinibacillus sphaericus
GCA_002367755.1	Lysinibacillus sphaericus
GCA_002391755.1	Lysinibacillus sphaericus
GCA_002316595.1	Mageeibacillus sp. UBA1046
GCA_002310155.1	Mageeibacillus sp. UBA1193
GCA_002309655.1	Mageeibacillus sp. UBA1212
GCA_002308595.1	Mageeibacillus sp. UBA1243
GCA_002308795.1	Mageeibacillus sp. UBA1255
GCA_002308775.1	Mageeibacillus sp. UBA1257
GCA_002373235.1	Mageeibacillus sp. UBA3660
GCA_002371375.1	Mageeibacillus sp. UBA3708
GCA_002368805.1	Mageeibacillus sp. UBA3781
GCA_002394605.1	Mageeibacillus sp. UBA4314
GCA_002394055.1	Mageeibacillus sp. UBA4354
GCA_002397945.1	Mageeibacillus sp. UBA4923
GCA_002398775.1	Mageeibacillus sp. UBA4941
GCA_002409095.1	Mageeibacillus sp. UBA5238
GCA_002409885.1	Mageeibacillus sp. UBA5369
GCA_002427545.1	Mageeibacillus sp. UBA5436
GCA_002427535.1	Mageeibacillus sp. UBA5438
GCA_002427505.1	Mageeibacillus sp. UBA5439
GCA_002427475.1	Mageeibacillus sp. UBA5442
GCA_002419365.1	Mageeibacillus sp. UBA5734
GCA_002419145.1	Mageeibacillus sp. UBA5747
GCA_002418705.1	Mageeibacillus sp. UBA5770
GCA_002450155.1	Mageeibacillus sp. UBA6976
GCA_002450095.1	Mageeibacillus sp. UBA6980
GCA_002325035.1	Maribacter sp. UBA1493
GCA_002362375.1	Maribacter sp. UBA3344
GCA_002388445.1	Maribacter sp. UBA4516
GCA_002435115.1	Maribacter sp. UBA6511
GCA_002295505.1	Maribacter sp. UBA849
GCA_002432095.1	Marinagarivorans sp. UBA5868
GCA_002432555.1	Marinagarivorans sp. UBA5870
GCA_002411085.1	Marinilabilia sp. UBA5340
GCA_002412555.1	Marinilabiliaceae bacterium UBA5213
GCA_002411385.1	Marinilabiliaceae bacterium UBA5279
GCA_002427105.1	Marinilabiliaceae bacterium UBA5488
GCA_002426295.1	Marinilabiliaceae bacterium UBA5497
GCA_002483665.1	Marinilabiliaceae bacterium UBA7646
GCA_002381585.1	Marinimicrobium sp. UBA4209
GCA_002388575.1	Marinimicrobium sp. UBA4509
GCA_002312005.1	Marinobacter hydrocarbonoclasticus
GCA_002420275.1	Marinobacter manganoxydans
GCA_002311495.1	Marinobacter salarius
GCA_002337295.1	Marinobacter sp. UBA1922
GCA_002341575.1	Marinobacter sp. UBA2498
GCA_002341425.1	Marinobacter sp. UBA2504
GCA_002354755.1	Marinobacter sp. UBA2678
GCA_002352785.1	Marinobacter sp. UBA2688
GCA_002354375.1	Marinobacter sp. UBA2698
GCA_002364145.1	Marinobacter sp. UBA3182
GCA_002375325.1	Marinobacter sp. UBA3604
GCA_002375525.1	Marinobacter sp. UBA3607
GCA_002380095.1	Marinobacter sp. UBA4153
GCA_002388985.1	Marinobacter sp. UBA4489
GCA_002420325.1	Marinobacter sp. UBA5687
GCA_002435255.1	Marinobacter sp. UBA6499
GCA_002433425.1	Marinobacter sp. UBA6604
GCA_002480455.1	Marinobacter sp. UBA7807
GCA_002295845.1	Marinobacter sp. UBA856
GCA_002323245.1	Mariprofundus sp. UBA1536
GCA_002323725.1	Mariprofundus sp. UBA1538
GCA_002323755.1	Mariprofundus sp. UBA1543
GCA_002322395.1	Mariprofundus sp. UBA1571
GCA_002366535.1	Mariprofundus sp. UBA3091
GCA_002384975.1	Maritimibacter sp. UBA3975
GCA_002358775.1	Martelella sp. UBA3392
GCA_002338045.1	Massilia sp. UBA1880
GCA_002331755.1	Massilia sp. UBA2117
GCA_002339265.1	Massilia sp. UBA2604
GCA_002354135.1	Massilia sp. UBA2709
GCA_002454935.1	Massilia sp. UBA6681
GCA_002454775.1	Massilia timonae
GCA_002434125.1	Massilia timonae
GCA_002419745.1	Massilia timonae
GCA_002314325.1	Megamonas hypermegale
GCA_002315155.1	Megamonas sp. UBA1792
GCA_002319795.1	Megamonas sp. UBA1796
GCA_002319815.1	Megamonas sp. UBA1799
GCA_002299745.1	Megasphaera elsdenii
GCA_002371945.1	Megasphaera elsdenii
GCA_002380165.1	Megasphaera elsdenii
GCA_002395305.1	Megasphaera elsdenii
GCA_002319965.1	Megasphaera sp. UBA1696
GCA_002373125.1	Megasphaera sp. UBA3670
GCA_002372075.1	Megasphaera sp. UBA3703
GCA_002371815.1	Megasphaera sp. UBA3736
GCA_002395615.1	Megasphaera sp. UBA4233
GCA_002395205.1	Megasphaera sp. UBA4264
GCA_002394105.1	Megasphaera sp. UBA4352
GCA_002391155.1	Megasphaera sp. UBA4382
GCA_002405595.1	Megasphaera sp. UBA4652
GCA_002404575.1	Megasphaera sp. UBA4708
GCA_002431345.1	Megasphaera sp. UBA5897
GCA_002437365.1	Megasphaera sp. UBA6424
GCA_002438485.1	Megasphaera sp. UBA6440
GCA_002481365.1	Megasphaera sp. UBA7761
GCA_002425715.1	Mesotoga sp. UBA5557
GCA_002432955.1	Mesotoga sp. UBA5825
GCA_002432735.1	Mesotoga sp. UBA5847
GCA_002435945.1	Mesotoga sp. UBA6090
GCA_002509145.1	Metallosphaera sp. UBA165
GCA_002494785.1	Methanobacteriaceae archaeon UBA117
GCA_002509125.1	Methanobacteriaceae archaeon UBA237
GCA_002509095.1	Methanobacteriaceae archaeon UBA254
GCA_002509745.1	Methanobacteriaceae archaeon UBA349
GCA_002509725.1	Methanobacteriaceae archaeon UBA541
GCA_002504725.1	Methanobacteriaceae archaeon UBA587
GCA_002509085.1	Methanobacteriaceae archaeon UBA588
GCA_002505765.1	Methanobacterium sp. UBA176
GCA_002502855.1	Methanobacterium sp. UBA279
GCA_002502445.1	Methanobacterium sp. UBA283
GCA_002496555.1	Methanobacterium sp. UBA290
GCA_002494495.1	Methanobacterium sp. UBA294
GCA_002497395.1	Methanobacterium sp. UBA295
GCA_002509705.1	Methanobacterium sp. UBA297
GCA_002504585.1	Methanobacterium sp. UBA299
GCA_002498485.1	Methanobacterium sp. UBA302
GCA_002497105.1	Methanobacterium sp. UBA305
GCA_002502635.1	Methanobacterium sp. UBA310
GCA_002495445.1	Methanobacterium sp. UBA311
GCA_002503585.1	Methanobacterium sp. UBA316
GCA_002503185.1	Methanobacterium sp. UBA322
GCA_002502845.1	Methanobacterium sp. UBA324
GCA_002498225.1	Methanobacterium sp. UBA327
GCA_002509065.1	Methanobacterium sp. UBA330
GCA_002503565.1	Methanobacterium sp. UBA336
GCA_002505725.1	Methanobacterium sp. UBA339
GCA_002505895.1	Methanobacterium sp. UBA341
GCA_002504965.1	Methanobacterium sp. UBA350
GCA_002505925.1	Methanobacterium sp. UBA351
GCA_002496805.1	Methanobacterium sp. UBA353
GCA_002498055.1	Methanobacterium sp. UBA355
GCA_002499035.1	Methanobacterium sp. UBA357
GCA_002509045.1	Methanobacterium sp. UBA368
GCA_002507025.1	Methanobacterium sp. UBA373
GCA_002495625.1	Methanobacterium sp. UBA375
GCA_002499145.1	Methanobacterium sp. UBA379
GCA_002503005.1	Methanobacterium sp. UBA380
GCA_002498905.1	Methanobacterium sp. UBA384
GCA_002505535.1	Methanobacterium sp. UBA385
GCA_002509005.1	Methanobacterium sp. UBA388
GCA_002504765.1	Methanobacterium sp. UBA390
GCA_002504505.1	Methanobacterium sp. UBA391
GCA_002506795.1	Methanobacterium sp. UBA397
GCA_002495365.1	Methanobacterium sp. UBA405
GCA_002498385.1	Methanobacterium sp. UBA410
GCA_002503125.1	Methanobacterium sp. UBA418
GCA_002495805.1	Methanobacterium sp. UBA419
GCA_002497365.1	Methanobacterium sp. UBA42
GCA_002504485.1	Methanobacterium sp. UBA426
GCA_002497655.1	Methanobacterium sp. UBA428
GCA_002494885.1	Methanobacterium sp. UBA44
GCA_002507095.1	Methanobacterium sp. UBA455
GCA_002503345.1	Methanobacterium sp. UBA479
GCA_002496545.1	Methanobacterium sp. UBA74
GCA_002509665.1	Methanobacterium sp. UBA8
GCA_002505605.1	Methanobrevibacter sp. UBA187
GCA_002509015.1	Methanobrevibacter sp. UBA188
GCA_002508985.1	Methanobrevibacter sp. UBA189
GCA_002508965.1	Methanobrevibacter sp. UBA190
GCA_002498445.1	Methanobrevibacter sp. UBA212
GCA_002509655.1	Methanobrevibacter sp. UBA313
GCA_002509645.1	Methanobrevibacter sp. UBA318
GCA_002508925.1	Methanobrevibacter sp. UBA325
GCA_002496295.1	Methanobrevibacter sp. UBA337
GCA_002508935.1	Methanobrevibacter sp. UBA352
GCA_002508905.1	Methanobrevibacter sp. UBA365
GCA_002508885.1	Methanobrevibacter sp. UBA395
GCA_002509625.1	Methanobrevibacter sp. UBA401
GCA_002508855.1	Methanobrevibacter sp. UBA403
GCA_002495685.1	Methanobrevibacter sp. UBA412
GCA_002508845.1	Methanobrevibacter sp. UBA417
GCA_002508825.1	Methanobrevibacter sp. UBA46
GCA_002496065.1	Methanobrevibacter sp. UBA586
GCA_002509605.1	Methanobrevibacter sp. UBA594
GCA_002495885.1	Methanocellaceae archaeon UBA148
GCA_002494795.1	Methanococcaceae archaeon UBA115
GCA_002506085.1	Methanocorpusculaceae archaeon UBA425
GCA_002496395.1	Methanocorpusculaceae archaeon UBA456
GCA_002498705.1	Methanocorpusculum sp. UBA362
GCA_002498375.1	Methanocorpusculum sp. UBA424
GCA_002497725.1	Methanocorpusculum sp. UBA592
GCA_002496255.1	Methanoculleus marisnigri
GCA_002503525.1	Methanoculleus marisnigri
GCA_002503885.1	Methanoculleus marisnigri
GCA_002498065.1	Methanoculleus sp. UBA208
GCA_002499755.1	Methanoculleus sp. UBA291
GCA_002508805.1	Methanoculleus sp. UBA300
GCA_002501655.1	Methanoculleus sp. UBA303
GCA_002498025.1	Methanoculleus sp. UBA307
GCA_002508775.1	Methanoculleus sp. UBA312
GCA_002509575.1	Methanoculleus sp. UBA320
GCA_002499165.1	Methanoculleus sp. UBA326
GCA_002508765.1	Methanoculleus sp. UBA331
GCA_002508745.1	Methanoculleus sp. UBA334
GCA_002508725.1	Methanoculleus sp. UBA340
GCA_002508705.1	Methanoculleus sp. UBA374
GCA_002509565.1	Methanoculleus sp. UBA377
GCA_002508675.1	Methanoculleus sp. UBA389
GCA_002496755.1	Methanoculleus sp. UBA406
GCA_002502935.1	Methanoculleus sp. UBA413
GCA_002508665.1	Methanoculleus sp. UBA416
GCA_002506585.1	Methanoculleus sp. UBA430
GCA_002509545.1	Methanoculleus sp. UBA45
GCA_002499455.1	Methanoculleus sp. UBA77
GCA_002498315.1	Methanofollis sp. UBA420
GCA_002497785.1	Methanolinea sp. UBA144
GCA_002496855.1	Methanolinea sp. UBA145
GCA_002509505.1	Methanolinea sp. UBA155
GCA_002499825.1	Methanolinea sp. UBA245
GCA_002506105.1	Methanolinea sp. UBA275
GCA_002499905.1	Methanolinea sp. UBA277
GCA_002501965.1	Methanolinea sp. UBA286
GCA_002498825.1	Methanolinea sp. UBA437
GCA_002502975.1	Methanolinea sp. UBA451
GCA_002509495.1	Methanolinea sp. UBA473
GCA_002509485.1	Methanolinea sp. UBA477
GCA_002508635.1	Methanolobus sp. UBA118
GCA_002507205.1	Methanolobus sp. UBA32
GCA_002501695.1	Methanolobus sp. UBA474
GCA_002506175.1	Methanomassiliicoccaceae archaeon UBA113
GCA_002506985.1	Methanomassiliicoccaceae archaeon UBA248
GCA_002498545.1	Methanomassiliicoccaceae archaeon UBA271
GCA_002502465.1	Methanomassiliicoccaceae archaeon UBA296
GCA_002505735.1	Methanomassiliicoccaceae archaeon UBA298
GCA_002504645.1	Methanomassiliicoccaceae archaeon UBA306
GCA_002509465.1	Methanomassiliicoccaceae archaeon UBA308
GCA_002497155.1	Methanomassiliicoccaceae archaeon UBA309
GCA_002506325.1	Methanomassiliicoccaceae archaeon UBA314
GCA_002498425.1	Methanomassiliicoccaceae archaeon UBA317
GCA_002509415.1	Methanomassiliicoccaceae archaeon UBA319
GCA_002506905.1	Methanomassiliicoccaceae archaeon UBA328
GCA_002506865.1	Methanomassiliicoccaceae archaeon UBA329
GCA_002506565.1	Methanomassiliicoccaceae archaeon UBA333
GCA_002498765.1	Methanomassiliicoccaceae archaeon UBA343
GCA_002508625.1	Methanomassiliicoccaceae archaeon UBA344
GCA_002497195.1	Methanomassiliicoccaceae archaeon UBA354
GCA_002502765.1	Methanomassiliicoccaceae archaeon UBA358
GCA_002509425.1	Methanomassiliicoccaceae archaeon UBA359
GCA_002502165.1	Methanomassiliicoccaceae archaeon UBA366
GCA_002506255.1	Methanomassiliicoccaceae archaeon UBA367
GCA_002505345.1	Methanomassiliicoccaceae archaeon UBA370
GCA_002505275.1	Methanomassiliicoccaceae archaeon UBA371
GCA_002495665.1	Methanomassiliicoccaceae archaeon UBA378
GCA_002502965.1	Methanomassiliicoccaceae archaeon UBA381
GCA_002495125.1	Methanomassiliicoccaceae archaeon UBA387
GCA_002495495.1	Methanomassiliicoccaceae archaeon UBA394
GCA_002494945.1	Methanomassiliicoccaceae archaeon UBA396
GCA_002498805.1	Methanomassiliicoccaceae archaeon UBA399
GCA_002498785.1	Methanomassiliicoccaceae archaeon UBA400
GCA_002498605.1	Methanomassiliicoccaceae archaeon UBA404
GCA_002496785.1	Methanomassiliicoccaceae archaeon UBA407
GCA_002496945.1	Methanomassiliicoccaceae archaeon UBA408
GCA_002494585.1	Methanomassiliicoccaceae archaeon UBA409
GCA_002502925.1	Methanomassiliicoccaceae archaeon UBA414
GCA_002502545.1	Methanomassiliicoccaceae archaeon UBA415
GCA_002498365.1	Methanomassiliicoccaceae archaeon UBA421
GCA_002505245.1	Methanomassiliicoccaceae archaeon UBA422
GCA_002506995.1	Methanomassiliicoccaceae archaeon UBA427
GCA_002497075.1	Methanomassiliicoccaceae archaeon UBA472
GCA_002508595.1	Methanomassiliicoccaceae archaeon UBA48
GCA_002506425.1	Methanomassiliicoccaceae archaeon UBA480
GCA_002503925.1	Methanomassiliicoccaceae archaeon UBA481
GCA_002494805.1	Methanomassiliicoccaceae archaeon UBA482
GCA_002497475.1	Methanomassiliicoccaceae archaeon UBA483
GCA_002504495.1	Methanomassiliicoccaceae archaeon UBA537
GCA_002495325.1	Methanomassiliicoccaceae archaeon UBA593
GCA_002504405.1	Methanomassiliicoccaceae archaeon UBA71
GCA_002509405.1	Methanomassiliicoccaceae archaeon UBA72
GCA_002503785.1	Methanomassiliicoccaceae archaeon UBA75
GCA_002496385.1	Methanomassiliicoccales archaeon UBA147
GCA_002497815.1	Methanomassiliicoccales archaeon UBA149
GCA_002499085.1	Methanomassiliicoccales archaeon UBA280
GCA_002494705.1	Methanomassiliicoccus sp. UBA238
GCA_002495585.1	Methanomassiliicoccus sp. UBA292
GCA_002503645.1	Methanomassiliicoccus sp. UBA315
GCA_002502005.1	Methanomassiliicoccus sp. UBA321
GCA_002503495.1	Methanomassiliicoccus sp. UBA335
GCA_002504525.1	Methanomassiliicoccus sp. UBA345
GCA_002508585.1	Methanomassiliicoccus sp. UBA360
GCA_002508555.1	Methanomassiliicoccus sp. UBA364
GCA_002496345.1	Methanomassiliicoccus sp. UBA382
GCA_002498285.1	Methanomassiliicoccus sp. UBA386
